id,name,city,room_type,host_type,badges,price_str,price_eur,rating_str,rating,nb_reviews,is_new_listing,person_capacity,latitude,longitude
RGVtYW5kU3RheUxpc3Rpbmc6MTY1Mjk0MzU2NzIyNjEwNDY2Mw==,Grand studio loft bien equipe a Paris 15 - 2P,Paris,Appartement,Professionnel,,1 002 €,1002.0,Nouveau,,,True,,48.84472,2.29168
RGVtYW5kU3RheUxpc3Rpbmc6OTA1Nzg4NTUzMTY2Njc2NjM2,Studio Porte de Versailles parc des expositions,Issy-les-Moulineaux,Appartement,Particulier,Annulation gratuite,,,"5,0 (64)",5.0,64.0,False,,48.8314,2.2789
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MjE2NzkzNTYyNjc3NDA5OA==,"Appartement 3 pièces, Paris 13",Paris,Appartement,Particulier,,1 004 €,1004.0,Nouveau,,,True,,48.82227,2.35618
RGVtYW5kU3RheUxpc3Rpbmc6MTU0ODQyMDIxMjcxNzcyNzA1OA==,Chambre à La Défense,Puteaux,Hébergement,Particulier,Annulation gratuite,,,"4,93 (28)",4.93,28.0,False,,48.8881370612814,2.239276009466517
RGVtYW5kU3RheUxpc3Rpbmc6MTUyODQ1MzQ5ODY2MjgwOTAzNw==,"Studio rénové, 10 min de Paris, gare de Clamart.",Issy-les-Moulineaux,Appartement,Particulier,Annulation gratuite,,,,,,False,,48.8147,2.2721
RGVtYW5kU3RheUxpc3Rpbmc6MTYyNTUxMjA1NDg4MDExMDk0MQ==,"Chambre salon, salle de bain privés Gare du Nord",Paris,Hébergement,Particulier,Annulation gratuite,433 €,433.0,Nouveau,,,True,,48.8869,2.36114
RGVtYW5kU3RheUxpc3Rpbmc6MTY0NjU4NzU3MDkxMjQyMzE0MQ==,Appartement chic à Paris avec climatisation pour 6 personnes,Paris,Appartement,Professionnel,,2 281 €,2281.0,Nouveau,,,True,,48.8498,2.2894
RGVtYW5kU3RheUxpc3Rpbmc6MTYxNjc3MTAwMzg0ODUxOTY3Ng==,Charmant 2 pièces 40m2 Montparnasse 14eme lumineux,Paris,Appartement,Particulier,Annulation gratuite,875 €,875.0,,,,False,,48.8325,2.3171
RGVtYW5kU3RheUxpc3Rpbmc6MTYyOTI1NzgxMDk5OTcxMDI1Ng==,4 Seasons Nest - Cour Privée - Paris,Montreuil,Hébergement,Professionnel,Annulation gratuite,670 €,670.0,"5,0 (5)",5.0,5.0,False,,48.8568,2.4346
RGVtYW5kU3RheUxpc3Rpbmc6MTM3OTc4OTg5NjYzMjQwMjc0Mg==,Appartement | 1 chambre | Au calme,Puteaux,Appartement,Particulier,Annulation gratuite,690 €,690.0,"4,94 (17)",4.94,17.0,False,,48.8805,2.2412
RGVtYW5kU3RheUxpc3Rpbmc6OTU3MjUyNDQ3MTk5NDQ1MDE4,Chambre d'hôtes dans une maison avec jardin,Meudon,Chambre d'hôtes,Particulier,Annulation gratuite,381 €,381.0,"5,0 (3)",5.0,3.0,False,,48.8154,2.2471
RGVtYW5kU3RheUxpc3Rpbmc6OTE4NzMxMjQxNDU1NDg0MTQ2,Maisonnette avec son jardinet.,Meudon,Maison d'hôtes,Particulier,Annulation gratuite,,,"4,98 (153)",4.98,153.0,False,,48.8151,2.2335
RGVtYW5kU3RheUxpc3Rpbmc6MTA2MjQxMTM5Njg0NDY4OTg4NA==,Duplex au dernier étage d'une maison individuelle,La Garenne-Colombes,Hébergement,Particulier,Annulation gratuite,741 €,741.0,"4,97 (31)",4.97,31.0,False,,48.9078,2.2372
RGVtYW5kU3RheUxpc3Rpbmc6OTI1MDYyMzMyNDMyNzA4MTkz,Studio calme en rdc au fond d'une impasse privée,Paris,Chambre,,Annulation gratuite,518 €,518.0,"4,92 (100)",4.92,100.0,False,,48.896108952606475,2.38499325227895
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MzAzNzk1NTYxMzIwMDkxMQ==,Cocon verdoyant calme & lumineux - Paris 14e,Paris,Appartement,Particulier,Annulation gratuite,572 €,572.0,Nouveau,,,True,,48.82355,2.33612
RGVtYW5kU3RheUxpc3Rpbmc6MTEzMTA4ODM2MjQ0MTU0ODE0MA==,Exceptionnel 160m² avec terrasse - Champs-Élysées,Paris,Appartement,Professionnel,,,,"4,9 (126)",4.9,126.0,False,,48.8701,2.303
RGVtYW5kU3RheUxpc3Rpbmc6MTY2NjA0MzY5NzUxNDQzNTM4Ng==,Charmant et confortable T2 calme au cœur du 15e,Paris,Appartement,Particulier,Annulation gratuite,1 138 €,1138.0,Nouveau,,,True,,48.84522,2.30819
RGVtYW5kU3RheUxpc3Rpbmc6MTAwNDAyNDYzNjMyMTM3OTY0Mg==,Magnifique studio à 2 pas du métro - Neuilly,Neuilly-sur-Seine,Appartement,Professionnel,Annulation gratuite,523 €,523.0,"4,71 (63)",4.71,63.0,False,,48.8857,2.2599
RGVtYW5kU3RheUxpc3Rpbmc6MTY1Mjg2NDI3MTQ4MzYzMTI0Nw==,petit studio,Issy-les-Moulineaux,Appartement,Particulier,Annulation gratuite,263 €,263.0,Nouveau,,,True,,48.83116,2.28049
RGVtYW5kU3RheUxpc3Rpbmc6MTAwMzUxMTYxNzIyNjcwMDgwNw==,Petit studio isolé dans l’ouest parisien,Saint-Cloud,Hébergement,Particulier,Annulation gratuite,,,"4,84 (90)",4.84,90.0,False,,48.84523,2.22002
RGVtYW5kU3RheUxpc3Rpbmc6OTUwNDk3MjU2ODYzNzQ2NTc1,Appartement calme et cosy (Canal de l'Ourcq),Paris,Appartement,Particulier,Annulation gratuite,600 €,600.0,"4,88 (16)",4.88,16.0,False,,48.88996054019739,2.3811121064907206
RGVtYW5kU3RheUxpc3Rpbmc6OTY1MDYwNzIwODU5NjcxMjgy,Appartement parisien central,Paris,Appartement,Particulier,Annulation gratuite,981 €,981.0,"5,0 (34)",5.0,34.0,False,,48.86662,2.3769
RGVtYW5kU3RheUxpc3Rpbmc6MTEyNDA1MDQ1NDQ5MDc3MTA3Ng==,Studio 45 Arche Défense Arena Parking gratuit Wifi TV,Courbevoie,Appartement,Professionnel,Annulation gratuite,603 €,603.0,"4,75 (56)",4.75,56.0,False,,48.89582,2.23491
RGVtYW5kU3RheUxpc3Rpbmc6MTY0NjQyMzY5NDQyOTM1MDQ3Mg==,Magnifique appartement en plein centre de Paris,Paris,Appartement,Professionnel,Annulation gratuite,2 404 €,2404.0,Nouveau,,,True,,48.86271,2.35499
RGVtYW5kU3RheUxpc3Rpbmc6NzQ3Njk2NTYzNzUzNDIxMzQ3,"Calme, endroit sécurisé, 12 mns  gare St Lazare",Colombes,Chambre,,,307 €,307.0,"4,97 (38)",4.97,38.0,False,,48.9174,2.2594
RGVtYW5kU3RheUxpc3Rpbmc6MTY2Mjg4NzQ0NTc5NDE3MTg5Ng==,Chambre parisienne 15e arrondissement,Paris,Hébergement,Particulier,,349 €,349.0,Nouveau,,,True,,48.84114,2.28429
RGVtYW5kU3RheUxpc3Rpbmc6MTI5MTcxMTIzNTg2ODM4MjIzNg==,Magnifique péniche avec sauna+jaccuzi chauffé,Saint-Cloud,Bateau,Particulier,,3 018 €,3018.0,"5,0 (24)",5.0,24.0,False,,48.85172032007845,2.221887489877479
RGVtYW5kU3RheUxpc3Rpbmc6MTY1NjAwMzA0MzMwNjI4MTc1Mw==,Contemporary artist style panoramic Eiffel Tower,Paris,Appartement,Particulier,,3 302 €,3302.0,"5,0 (4)",5.0,4.0,False,,48.851592472628965,2.2869923224660273
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MDg3OTM0NTM3MjI5MDUzMg==,Logement pour deux,Paris,Appartement,Particulier,,607 €,607.0,Nouveau,,,True,,48.847,2.3
RGVtYW5kU3RheUxpc3Rpbmc6MTQyNTk5NTM2NjQ1ODgyMzMyOA==,Logement somptueux unique près du parc Monceau,Paris,Appartement,Professionnel,,,,"5,0 (41)",5.0,41.0,False,,48.878,2.31613
RGVtYW5kU3RheUxpc3Rpbmc6MTYzNzgxNDMxMzQ1NTI4NTIxNQ==,"Appartement Les Lilas Proche Paris, Confort Calme",Les Lilas,Appartement,Professionnel,,629 €,629.0,Nouveau,,,True,,48.88005958109252,2.4154356924437277
RGVtYW5kU3RheUxpc3Rpbmc6MTM4NTQ3ODc3NDA4NTM1ODc3NA==,Au cœur de Montmartre 10p 140M²,Paris,Appartement,Professionnel,Annulation gratuite,2 669 €,2669.0,"5,0 (4)",5.0,4.0,False,,48.88340956924975,2.343283457027681
RGVtYW5kU3RheUxpc3Rpbmc6MTkxMzA1NTM=,Chambre douillette et calme,Boulogne-Billancourt,Chambre,,,,,"4,85 (421)",4.85,421.0,False,,48.83302,2.24804
RGVtYW5kU3RheUxpc3Rpbmc6MjE2NDY3MDg=,Appartement Haussmannien près de Montmartre,Paris,Appartement,Particulier,,1 226 €,1226.0,"4,92 (13)",4.92,13.0,False,,48.88154,2.34655
RGVtYW5kU3RheUxpc3Rpbmc6ODUwMzcz,Charmant petit appartement calme et atypique-20m2,Paris,Appartement,Particulier,,475 €,475.0,"4,71 (112)",4.71,112.0,False,,48.8834,2.3603
RGVtYW5kU3RheUxpc3Rpbmc6MTY0NDM0ODc3NTcwMTgwOTE5Nw==,Appartement central 2 chambres,Paris,Appartement,Professionnel,,,,Nouveau,,,True,,48.84727,2.37464
RGVtYW5kU3RheUxpc3Rpbmc6OTcxMDIxNQ==,Appartement bohème à Paris!,Paris,Appartement,Particulier,Annulation gratuite,692 €,692.0,"4,9 (30)",4.9,30.0,False,,48.8954,2.3494
RGVtYW5kU3RheUxpc3Rpbmc6MTYxNzI3NTkwNzcxMDAzOTg1OA==,"idéalement situé: commerces, Parc des Princes, RG",Boulogne-Billancourt,Appartement,Particulier,Annulation gratuite,620 €,620.0,"4,9 (10)",4.9,10.0,False,,48.83647,2.24403
RGVtYW5kU3RheUxpc3Rpbmc6MTExNzMyMzc5NjY2OTExMTY4MA==,Studio au cœur de Butte-aux-Cailles,Paris,Appartement,Particulier,Annulation gratuite,685 €,685.0,"4,85 (26)",4.85,26.0,False,,48.8285,2.3486
RGVtYW5kU3RheUxpc3Rpbmc6MTYwMjI4MDkyMjA5MDUyNjc2Mw==,Maison 125m² Paris | 10 pers | 4 chambre | 3 SDB,Paris,Hébergement,Particulier,Annulation gratuite,2 016 €,2016.0,Nouveau,,,True,,48.82341,2.32867
RGVtYW5kU3RheUxpc3Rpbmc6MTEyNTIzMjkzNDUzMTc4MjA3OQ==,Appartement cosy 2 pièces 4p parking Mont-Valérien,Nanterre,Appartement,Particulier,Annulation gratuite,675 €,675.0,"5,0 (10)",5.0,10.0,False,,48.88083,2.20346
RGVtYW5kU3RheUxpc3Rpbmc6NzIzMTk3MzE5MTI3MzgyMzAw,Paris-La Défense Studio équipé,Puteaux,Appartement,Professionnel,,687 €,687.0,"4,86 (95)",4.86,95.0,False,,48.8861,2.2437
RGVtYW5kU3RheUxpc3Rpbmc6MTQyMDg1MzA4OTU3ODQ3NTc5NQ==,"Appartement T2 cocooning, Paris 11ème",Paris,Appartement,Particulier,Annulation gratuite,981 €,981.0,"4,94 (31)",4.94,31.0,False,,48.866,2.3799
RGVtYW5kU3RheUxpc3Rpbmc6MTYyOTA1OTg2NzQ1NjA1NjQ4NA==,Grand 90m² avec jardin privé aux portes de Paris,Ivry-sur-Seine,Hébergement,Professionnel,,712 €,712.0,Nouveau,,,True,,48.8168,2.3717
RGVtYW5kU3RheUxpc3Rpbmc6NTI4NTQxMzI=,Superbe appartement   près du Pantheon,Paris,Appartement,Particulier,Annulation gratuite,1 133 €,1133.0,"4,94 (50)",4.94,50.0,False,,48.8439,2.348
RGVtYW5kU3RheUxpc3Rpbmc6MTY1NTgwMDk4MjE0MDIwODgxOA==,Charmant studio à 2 minutes du parc de Sceaux,Antony,Appartement,Professionnel,Annulation gratuite,471 €,471.0,Nouveau,,,True,,48.76979029537892,2.311537581703296
RGVtYW5kU3RheUxpc3Rpbmc6MTQzOTE1MDExMDUyNDQ3OTQxOA==,PARIS Montrouge Studio neuf 1-6 pers très cosy !,Montrouge,Appartement,Particulier,,,,,,,False,,48.81915,2.33247
RGVtYW5kU3RheUxpc3Rpbmc6MTIwNDI5MjI0NTgyNDY3ODQ5Ng==,Appartement plein sud - terrasse,Montrouge,Appartement,Particulier,Annulation gratuite,1 529 €,1529.0,"4,99 (139)",4.99,139.0,False,,48.81598876856627,2.3310124616469863
RGVtYW5kU3RheUxpc3Rpbmc6MTUzNjE2OTQxNjk2MjU0MjAyOA==,Appartement luxe Rooftop Jacuzzi Tour Eiffel AC,Paris,Appartement,Professionnel,,6 500 €,6500.0,"5,0 (16)",5.0,16.0,False,,48.85534,2.28225
RGVtYW5kU3RheUxpc3Rpbmc6MTY0NTc4NDY1MTYwMTEzMTY0Nw==,Charmant studio avec balcon à Paris !,Paris,Chambre d'hôtes,Particulier,Annulation gratuite,433 €,433.0,"5,0 (5)",5.0,5.0,False,,48.89024,2.35926
RGVtYW5kU3RheUxpc3Rpbmc6OTA3OTY1MzcwNjEzOTc3NTM0,Charmant studio Paris 18e,Paris,Appartement,Particulier,Annulation gratuite,612 €,612.0,"4,71 (51)",4.71,51.0,False,,48.893,2.3473
RGVtYW5kU3RheUxpc3Rpbmc6MTE3MzA4MjE3MTkzODc4NjUzNw==,Grande maison près de Paris,Villejuif,Hébergement,Particulier,Annulation gratuite,,,"5,0 (93)",5.0,93.0,False,,48.80808257159594,2.3668404554651397
RGVtYW5kU3RheUxpc3Rpbmc6MTE0NTY5MzMzOTQ1ODc4MDYyMg==,Appartement élégant avec balcon,Puteaux,Appartement en résidence,Particulier,Annulation gratuite,1 303 €,1303.0,"5,0 (49)",5.0,49.0,False,,48.888,2.2416
RGVtYW5kU3RheUxpc3Rpbmc6MTA4MDMzMjU5NzA3NjU5NTMxNQ==,Appart avec jardin aux portes de Paris - Boulogne,Boulogne-Billancourt,Hébergement,Particulier,Annulation gratuite,1 125 €,1125.0,"5,0 (36)",5.0,36.0,False,,48.82623,2.24616
RGVtYW5kU3RheUxpc3Rpbmc6MTQxODIzMjcyMjM3NTg5MTY5NQ==,Boul'Bohème-centre ville accès direct Paris-4 pers,Boulogne-Billancourt,Appartement,Particulier,Annulation gratuite,1 086 €,1086.0,"5,0 (42)",5.0,42.0,False,,48.83735,2.24198
RGVtYW5kU3RheUxpc3Rpbmc6MTY1OTI3MzczMDU4MDM0Njc0OA==,Charmant appartement au cœur de Paris,Paris,Appartement,Particulier,Annulation gratuite,957 €,957.0,Nouveau,,,True,,48.8667,2.3474
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MDA1NzgzNjkwNzg4MTcyMQ==,Luxueux Appartement climatisé Louvre Saint Honoré,Paris,Appartement,Professionnel,Annulation gratuite,3 668 €,3668.0,Nouveau,,,True,,48.86564,2.32561
RGVtYW5kU3RheUxpc3Rpbmc6MTQ4MDYwOTM=,Appartement moderne lumineux avec terrasse - EasyHostin',Paris,Appartement,Particulier,Annulation gratuite,844 €,844.0,"4,74 (81)",4.74,81.0,False,,48.8869,2.3452
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MDY5MjkxOTg2NzM5NjYwMQ==,"Duplex atypique Batignolles, métro à pied",Paris,Appartement,Professionnel,Annulation gratuite,,,Nouveau,,,True,,48.8892,2.3176
RGVtYW5kU3RheUxpc3Rpbmc6MTE4NjM1MjAwOTg1NTEwNDE0Mg==,Petit nid perché - Nation,Paris,Appartement,Particulier,Annulation gratuite,715 €,715.0,"4,83 (24)",4.83,24.0,False,,48.8497,2.3927
RGVtYW5kU3RheUxpc3Rpbmc6MTQ1MjcwMzAyMzExNzMyODkzNw==,Superbe appartement 2 chambres Champs-Élysées,Paris,Appartement,Particulier,Annulation gratuite,1 313 €,1313.0,,,,False,,48.8756,2.2951
RGVtYW5kU3RheUxpc3Rpbmc6MTM2OTA5ODQzNzgxMjM1OTI4Ng==,Appartement moderne de 3 pièces à 3 minutes du métro,Paris,Appartement,Particulier,Annulation gratuite,1 495 €,1495.0,"4,92 (24)",4.92,24.0,False,,48.8197,2.3624
RGVtYW5kU3RheUxpc3Rpbmc6MTIxODcxMTI2MjA0NDc5NDQ2MA==,Appartement cosy & moderne à Montreuil - 1BR/4P,Montreuil,Appartement,2 lits,,,,"4,98 (49)",4.98,49.0,False,,48.8511,2.434
RGVtYW5kU3RheUxpc3Rpbmc6MTQ5MTI3MDA2MjQ5MzExODU2OA==,Appartement avec un grand jardin,Paris,Appartement,Particulier,Annulation gratuite,1 591 €,1591.0,Nouveau,,,True,,48.8613,2.38561
RGVtYW5kU3RheUxpc3Rpbmc6Nzc4ODYwMTk2MTk3MTA5Mzgy,Appartement calme au pied du Sacré-Cœur,Paris,Appartement,Particulier,Annulation gratuite,658 €,658.0,"4,75 (16)",4.75,16.0,False,,48.88511,2.3463
RGVtYW5kU3RheUxpc3Rpbmc6MTYyNzUzNTY0ODM5NTE5OTk5Mg==,Loft d'architecte design - 8p - 5min from metro,Paris,Appartement,Professionnel,Annulation gratuite,2 108 €,2108.0,"5,0 (4)",5.0,4.0,False,,48.8671,2.3957
RGVtYW5kU3RheUxpc3Rpbmc6MTI5MjA5Njc0ODk1OTI4OTY0Ng==,Bastille cozy studio,Paris,Appartement,Particulier,Annulation gratuite,583 €,583.0,"4,73 (48)",4.73,48.0,False,,48.8495,2.3701
RGVtYW5kU3RheUxpc3Rpbmc6MTMxMDI5NjQ3MDE2NzYwMTgzMQ==,Grande maison d'architecte avec rooftop,Paris,Hébergement,Particulier,,5 401 €,5401.0,"5,0 (3)",5.0,3.0,False,,48.8874935686059,2.3245692455893634
RGVtYW5kU3RheUxpc3Rpbmc6MTY1NDk2Njk3MTY3NTExMTM5Nw==,Magnifique logement de 1 chambre à Saint-Germain – Quartier latin,Paris,Appartement,Professionnel,,856 €,856.0,Nouveau,,,True,,48.85476,2.33868
RGVtYW5kU3RheUxpc3Rpbmc6MTQ3MDMxOTM0MTg0Njg5MzI1NA==,"Maison de luxe – 8 personnes, conçue par un architecte",Colombes,Hébergement,Professionnel,,1 509 €,1509.0,"5,0 (6)",5.0,6.0,False,,48.9126,2.2387
RGVtYW5kU3RheUxpc3Rpbmc6MTY0OTU5MzY3MjYzOTMxNDIxMQ==,Studio en plein centre de Paris,Paris,Appartement,Professionnel,Annulation gratuite,524 €,524.0,Nouveau,,,True,,48.84069,2.28844
RGVtYW5kU3RheUxpc3Rpbmc6MTE2Mzg1NDQ5NDkzMDQ5ODI2Ng==,Appartement au cœur de Paris 5E,Paris,Appartement,Professionnel,,1 483 €,1483.0,"4,8 (15)",4.8,15.0,False,,48.8519,2.34921
RGVtYW5kU3RheUxpc3Rpbmc6MTYxMTgzMzAwODIzNTUxNzYxMA==,Appartement agréable,Paris,Appartement,Particulier,Annulation gratuite,729 €,729.0,,,,False,,48.84857,2.37341
RGVtYW5kU3RheUxpc3Rpbmc6MTY0OTkxOTEzMDgxOTI4NjY5MA==,Appart neuf climatisé • 2 chambres • 15 min Paris,Bagneux,Appartement,Professionnel,Annulation gratuite,858 €,858.0,Nouveau,,,True,,48.7974,2.3158
RGVtYW5kU3RheUxpc3Rpbmc6MTY1ODUyOTgyMjg1MTE4Mzg1Mg==,Le studio parfait,Issy-les-Moulineaux,Appartement,Particulier,Annulation gratuite,490 €,490.0,Nouveau,,,True,,48.81962,2.26313
RGVtYW5kU3RheUxpc3Rpbmc6MTQ1NDQyODU3NTkzMDY0ODU2Mw==,Chambre privée dans grand appart proche Défense,Puteaux,Chambre,,Annulation gratuite,704 €,704.0,"5,0 (4)",5.0,4.0,False,,48.88651,2.24564
RGVtYW5kU3RheUxpc3Rpbmc6MTU4MTc4NzY3OTU5NjkxNjI1MQ==,Cosy appartment avec balcon & parking gratuit,Puteaux,Appartement,Particulier,Annulation gratuite,570 €,570.0,"4,86 (7)",4.86,7.0,False,,48.88408039649655,2.243516256457955
RGVtYW5kU3RheUxpc3Rpbmc6MTQyNjA0NTU1OTkzMjc5NzM4Mw==,Appartement calme sur cour – Batignolles / Wagram,Paris,Appartement,Particulier,,864 €,864.0,"5,0 (3)",5.0,3.0,False,,48.8882,2.3063
RGVtYW5kU3RheUxpc3Rpbmc6MTA5NTAzMzc4NjA3NDk0MzU0Nw==,Superbe T2 la Défense Arena,Nanterre,Appartement,Particulier,,,,"5,0 (4)",5.0,4.0,False,,48.8943,2.2268
RGVtYW5kU3RheUxpc3Rpbmc6MTY1MjAyOTQxMDI4MTE3MTUxMg==,Récent & calme · Balcon · Cœur du 11e · Ligne 9,Paris,Appartement,Particulier,Annulation gratuite,788 €,788.0,"5,0 (3)",5.0,3.0,False,,48.858570828610155,2.376223809196904
RGVtYW5kU3RheUxpc3Rpbmc6MTQwMjc1ODU5NDAxMjMxNjE5Mg==,Appartement calme et quartier vibrant,Paris,Appartement,Particulier,Annulation gratuite,771 €,771.0,"4,67 (3)",4.67,3.0,False,,48.86791,2.38602
RGVtYW5kU3RheUxpc3Rpbmc6MTUyODkwNjkwNDg2ODkxMjk4OQ==,Luxe 5 chambres sur les Champs-Élysées !,Paris,Appartement,Particulier,Annulation gratuite,6 278 €,6278.0,"5,0 (16)",5.0,16.0,False,,48.87531715674084,2.316415989865897
RGVtYW5kU3RheUxpc3Rpbmc6MTE0NDAwNjk1MTcyMTE2Njg1NQ==,Appartement atypique,Paris,Appartement,Particulier,Annulation gratuite,869 €,869.0,"4,94 (16)",4.94,16.0,False,,48.85914,2.40347
RGVtYW5kU3RheUxpc3Rpbmc6MTU3NjA0NjU5ODkwMTAwNzgxNg==,"Magnifique logement avec vue, Javel - EasyHostin'",Paris,Appartement,Particulier,Annulation gratuite,1 384 €,1384.0,,,,False,,48.848,2.2804
RGVtYW5kU3RheUxpc3Rpbmc6MTU2MDA0MjcwMzQ0MTMwODE0NA==,Appartement spacieux de 2 pièces dans rue calme.,Paris,Appartement,Particulier,Annulation gratuite,1 045 €,1045.0,"5,0 (6)",5.0,6.0,False,,48.8461,2.3814
RGVtYW5kU3RheUxpc3Rpbmc6MTYyMDM5MzQzOTIyMTQ3NjE1NQ==,Gare de Lyon Haussmann Apar. clas 3* Charme unique,Paris,Appartement,Particulier,Annulation gratuite,1 755 €,1755.0,Nouveau,,,True,,48.8461,2.3732
RGVtYW5kU3RheUxpc3Rpbmc6MTY1NDUxODgwOTQwMzI5MjY5OA==,Superbe duplex avec vue sur le cœur de Paris,Paris,Appartement,Professionnel,Annulation gratuite,1 289 €,1289.0,Nouveau,,,True,,48.86065,2.34262
RGVtYW5kU3RheUxpc3Rpbmc6MTUwNzIyMDE4NjA5MzEzOTc0OA==,Appartement calme et spacieux Canal Saint-Martin,Paris,Appartement,Particulier,Annulation gratuite,1 145 €,1145.0,"5,0 (12)",5.0,12.0,False,,48.8787,2.3671
RGVtYW5kU3RheUxpc3Rpbmc6MTY2MjQ4NzA4NzA3MDIwOTMzMQ==,Cocon calme Montparnasse avec jardin secret,Paris,Appartement,1 lit,Annulation gratuite,981 €,981.0,Nouveau,,,True,,48.83896032529623,2.3245360181013264
RGVtYW5kU3RheUxpc3Rpbmc6MTU2Mzc4OTA2MzMxNjMzOTAxMA==,Anjia Collections - Loft/4BDR/10PAX - St Germain,Paris,Appartement,Professionnel,Annulation gratuite,,,"5,0 (9)",5.0,9.0,False,,48.8424,2.3307
RGVtYW5kU3RheUxpc3Rpbmc6MTM4OTkwNjUyODI1OTE4OTM0Mw==,Appartement cosy,Vincennes,Appartement,Particulier,Annulation gratuite,820 €,820.0,,,,False,,48.84509247435655,2.430052681896651
RGVtYW5kU3RheUxpc3Rpbmc6MTY1NzIyNTQzMTkzNzE4NjQyMw==,Appartement au top 1 chambre/4 personnes – Musée du Louvre,Paris,Appartement,Professionnel,Annulation gratuite,1 806 €,1806.0,"5,0 (3)",5.0,3.0,False,,48.860189062988816,2.343322527975117
RGVtYW5kU3RheUxpc3Rpbmc6NzY2Njg1NDQxMDAxOTMwMjEx,Une jolie petite maison,Paris,Appartement,Particulier,Annulation gratuite,782 €,782.0,"4,92 (95)",4.92,95.0,False,,48.86218,2.38776
RGVtYW5kU3RheUxpc3Rpbmc6MTMwODQ3MjkyOTI2NDg2NDYzNQ==,Grand studio luxueux 2 personnes -coeur Montmartre,Paris,Appartement,Professionnel,Annulation gratuite,,,"5,0 (18)",5.0,18.0,False,,48.8868,2.3412
RGVtYW5kU3RheUxpc3Rpbmc6MTYwMDcyODE2MzkyNDIyNjM3OQ==,Magnifique appartement vue Tour Eiffel,Paris,Appartement,Professionnel,Annulation gratuite,1 752 €,1752.0,,,,False,,48.8537,2.2885
RGVtYW5kU3RheUxpc3Rpbmc6MTY0NTU4NzU1MTk0MjEzMzIyNQ==,"Séjour design Tour Eiffel, chat adorable inclus !",Paris,Appartement,Particulier,Annulation gratuite,1 086 €,1086.0,Nouveau,,,True,,48.8566,2.3084
RGVtYW5kU3RheUxpc3Rpbmc6MTY1NzM2MzM5MDAxMjk3MzM5Mw==,Appartement 1 chambre élégant au centre de Paris – chic et confortable,Paris,Appartement,Professionnel,Annulation gratuite,1 203 €,1203.0,Nouveau,,,True,,48.86538492766662,2.377695480397247
RGVtYW5kU3RheUxpc3Rpbmc6MTUzNDc4Njg4NzE1MjU0MDAxMg==,Appartement confortable | Centre de Paris | Métro 6 Glacière | Paris 13e,Paris,Appartement,Professionnel,,2 325 €,2325.0,"4,89 (27)",4.89,27.0,False,,48.83101,2.34412
RGVtYW5kU3RheUxpc3Rpbmc6MTY2NTg4MDk0ODAxNDI2Mjc1OA==,Charmant studio près de la rue Mouffetard,Paris,Chambre d'hôtes,Professionnel,,698 €,698.0,Nouveau,,,True,,48.8429,2.35358
RGVtYW5kU3RheUxpc3Rpbmc6MTY0NzMzMjkyMTQzMDEzMzgxOQ==,Maison de campagne - Paris 16,Paris,Hébergement,Professionnel,,2 650 €,2650.0,Nouveau,,,True,,48.87052,2.28968
RGVtYW5kU3RheUxpc3Rpbmc6MTY2NTk2NTY4MzQxNTY4NTYzNQ==,Studio au centre du village Levis Paris 17.,Paris,Appartement,Particulier,Annulation gratuite,795 €,795.0,Nouveau,,,True,,48.88531,2.31144
RGVtYW5kU3RheUxpc3Rpbmc6MTU5NTU1NDc4MzE5NzYwNjIxNg==,Spacieux appartement canal Saint-Martin,Paris,Appartement,Particulier,,1 787 €,1787.0,"5,0 (5)",5.0,5.0,False,,48.8795,2.3659
RGVtYW5kU3RheUxpc3Rpbmc6MTY1NjYxMzM4NDIwMjAyNTQzNQ==,Appartement propre et moderne près du quartier animé de la Bastille,Paris,Appartement,Professionnel,Annulation gratuite,965 €,965.0,Nouveau,,,True,,48.85425,2.38654
RGVtYW5kU3RheUxpc3Rpbmc6MTYxNTEwNzQ0MzI5ODQxMjM1Mw==,Sublime Penthouse Trocadero Tour Eiffel,Paris,Appartement,Professionnel,,2 540 €,2540.0,"5,0 (3)",5.0,3.0,False,,48.8602,2.2747
RGVtYW5kU3RheUxpc3Rpbmc6MTE5ODYzMjkzMjkwNzc2MDM2Mw==,Chambre confortable à proximité de la Tour Eiffel (15e),Paris,Chambre,,Annulation gratuite,418 €,418.0,"4,95 (20)",4.95,20.0,False,,48.84259,2.28208
RGVtYW5kU3RheUxpc3Rpbmc6MTI3MDE1Njc5NDA3MTE2MTYyOQ==,"T2 élégant aux portes de Paris, à 3 min du métro",Pantin,Appartement,Particulier,,829 €,829.0,"5,0 (63)",5.0,63.0,False,,48.892,2.405
RGVtYW5kU3RheUxpc3Rpbmc6ODQ3NDg3OTYyOTU1ODU4NTA2,Bateau bleu,Issy-les-Moulineaux,Hébergement,Particulier,Annulation gratuite,981 €,981.0,"5,0 (93)",5.0,93.0,False,,48.8283,2.2602
